trial;date;temp_moy;tem_min;temp_max;precip_day;ETP_day;rayon_day
LIV18;06/03/2018;7.9;5.5;9.8;5.5;0.8;355.2
LIV18;07/03/2018;6.2;4.9;8.4;5.7;0.8;351.9
LIV18;08/03/2018;6.4;4.2;9.9;3.7;1;366.8
LIV18;09/03/2018;10;5.5;13.5;0.3;0.7;249.3
LIV18;10/03/2018;13.3;12;15.1;16.9;1.1;282.8
LIV18;11/03/2018;13.1;10.6;16.7;0.1;2;952.8
LIV18;12/03/2018;10.4;10.2;11.6;3.1;1.7;495.6
LIV18;13/03/2018;8.6;7.8;10.6;1.2;1.1;373.2
LIV18;14/03/2018;8.8;2.8;12.7;3.8;1.9;1176.2
LIV18;15/03/2018;9.5;8.4;10.9;2;0.9;334.7
LIV18;16/03/2018;9;6.7;11.3;0.1;1;768.8
LIV18;17/03/2018;3.7;1.5;5.5;2.2;0.4;341.5
LIV18;18/03/2018;-0.6;-1.5;0.5;0;0.4;373.1
LIV18;19/03/2018;-0.2;-2;1.1;0;0.6;475.8
LIV18;20/03/2018;2.1;-2.1;5.9;0;1.1;765.6
LIV18;21/03/2018;2.6;-0.2;5.5;0;1.6;1550
LIV18;22/03/2018;4.5;-0.2;7.2;0;0.6;375.8
LIV18;23/03/2018;5.9;4.7;6.5;0;1.1;388
LIV18;24/03/2018;8.3;5.2;11.1;0;1.6;1152.6
LIV18;25/03/2018;9.8;5.6;14;0;1.6;736.9
LIV18;26/03/2018;8.9;5.5;12.3;0.2;2.1;1332.3
LIV18;27/03/2018;8.1;6.1;11;6.4;0.9;247
LIV18;28/03/2018;8.2;6.6;12.5;8.4;1.1;390.5
LIV18;29/03/2018;6.3;2.5;10.7;2.3;1.9;1307.2
LIV18;30/03/2018;7.2;5.6;9.1;1;0.9;683.8
LIV18;31/03/2018;6.8;3.2;9.2;1;0.7;516
LIV18;01/04/2018;7.8;6.1;9.3;0.6;1.1;786.2
LIV18;02/04/2018;10.7;7;13.2;2;1.5;664.1
LIV18;03/04/2018;10.9;9.8;13.7;7.7;1.8;795.7
LIV18;04/04/2018;10.8;8.5;13.8;2.3;2.1;1089.3
LIV18;05/04/2018;8.4;7.2;9.6;0;1.3;591.4
LIV18;06/04/2018;12.1;5.8;17.1;0;3.2;1968.6
LIV18;07/04/2018;15.5;11.1;19.1;1.2;2.6;1499.5
LIV18;08/04/2018;15.3;10.5;20.6;0;2.1;754.7
LIV18;09/04/2018;11.9;11.1;13.3;12.3;1;479.9
LIV18;10/04/2018;11.9;9.9;14.7;0;2.5;1283.2
LIV18;11/04/2018;12.8;8.5;16.8;0;2.6;1674.4
LIV18;12/04/2018;10.5;8.5;13.1;3.3;1.1;690
LIV18;13/04/2018;12.1;8.2;16;0;2.1;1244.4
LIV18;14/04/2018;11.9;8;15.3;0.1;2;1328.4
LIV18;15/04/2018;12.8;8.7;16.6;0;2.1;1423.7
LIV18;16/04/2018;11.4;7.8;15.1;0;3;1916.1
LIV18;17/04/2018;13.9;6.9;20;0;3.6;1871
LIV18;18/04/2018;17.6;10.2;24;0;4.4;1988.3
LIV18;19/04/2018;19.7;13.4;25.3;0;4.5;2067
LIV18;20/04/2018;20.7;14.7;27.2;0;4.8;2079.8
LIV18;21/04/2018;19.9;14;25.8;0;4.5;2027
LIV18;22/04/2018;20.2;15.4;24.7;0;3.7;1595.6
LIV18;23/04/2018;15;12.7;17.8;0;2.2;1003.6
LIV18;24/04/2018;14.5;8.9;19.2;0;3.1;1762.4
LIV18;25/04/2018;13.3;12.4;14.7;1.3;2.5;1338.9
LIV18;26/04/2018;11;8.2;13.7;0;2.9;1865.5
LIV18;27/04/2018;13.3;7.5;17.6;0;3.9;2016.5
LIV18;28/04/2018;12.4;10.8;14;5.9;2.2;1124.4
LIV18;29/04/2018;10.4;9.4;11.5;15.2;1.2;632.1
LIV18;30/04/2018;6.4;5;7.4;5.4;0.9;649.3
LIV18;01/05/2018;8.3;4.6;11.7;0;1.8;1263.3
LIV18;02/05/2018;11.1;4.9;15;0;2.9;1825.1
LIV18;03/05/2018;11.2;7.7;14.5;0;3.3;1989.4
LIV18;04/05/2018;12.7;7.3;17.1;0;4.6;2809.8
LIV18;05/05/2018;16.2;10.2;21.7;0;5.2;2843.4
LIV18;06/05/2018;19;13.4;24.5;0;5.6;2670.6
LIV18;07/05/2018;18.9;13.6;24;0;5.9;2635.3
LIV18;08/05/2018;19.3;12.8;25.2;0;5.7;2700.7
LIV18;09/05/2018;17;13.1;21.1;0;3.8;1927.8
LIV18;10/05/2018;12.7;11.5;15.3;0;3.5;1816.4
LIV18;11/05/2018;14.6;5.7;18.9;0;3.7;2378.7
LIV18;12/05/2018;15.5;13.3;22.1;5.2;2.7;887.1
LIV18;13/05/2018;10.7;9.3;11.7;6.7;1;527.5
LIV18;14/05/2018;11.6;9.8;12.6;6.9;1;454.6
LIV18;15/05/2018;13.7;10.8;17.8;0;2.2;1205.3
LIV18;16/05/2018;14.8;11.6;19.1;3.4;3.8;2210.2
LIV18;17/05/2018;13.1;10.3;16.5;0;3.9;2151.2
LIV18;18/05/2018;12;7.1;16.5;0;3.9;2418.2
LIV18;19/05/2018;12.7;7.8;17.2;0;3.9;2483.9
LIV18;20/05/2018;15.2;8.4;20.9;0;3.8;2097.2
LIV18;21/05/2018;17.3;12.1;21.8;0;4.2;2486.2
LIV18;22/05/2018;16.5;13.4;22.3;0;3.7;1857.7
LIV18;23/05/2018;15.9;12.3;18.9;0;2.4;1372
LIV18;24/05/2018;18.4;14.4;22.6;0;4;2069.1
LIV18;25/05/2018;19.4;13.3;25.4;22.9;4.1;1947.7
LIV18;26/05/2018;21.9;16.8;25.6;0;3.2;1426.3
LIV18;27/05/2018;22.5;18.8;26.3;1;3.8;1932.8
LIV18;28/05/2018;19.9;17.3;25.3;25.3;1.8;537
LIV18;29/05/2018;18.4;16.2;23;13.5;2.6;1336.9
LIV18;30/05/2018;19.3;15.4;22.5;1.9;2.7;1384.2
LIV18;31/05/2018;19.7;16.9;22.6;0;3.7;1937.2
LIV18;01/06/2018;17.6;16.8;18.9;8.1;1.2;554.3
LIV18;02/06/2018;19;16.2;22.2;0;4.1;2138.4
LIV18;03/06/2018;20.5;15.7;23.9;0.4;3.9;2119.6
LIV18;04/06/2018;21.1;17.6;24.6;8.4;3;1345.8
LIV18;05/06/2018;18.2;16.4;20.8;45.6;1.5;739.2
LIV18;06/06/2018;18.1;15.2;21.5;28.5;2.1;1064.9
LIV18;07/06/2018;19.8;17.2;23.1;0;3.3;1542.6
